"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Баян-Өнжүүл,34125,Бүгд,65.06,62.9,67.75,100.46,117.12,119.44,100.73,65.72,68.71,72.64,71.31,72.3,78.91,83.08,76.61,78.51,81.93,81.56,82.02,91.78,104.55,96.54,103.73,101.71,92.57,98.91,111.07,122.85,139.18,141.14,117.67,102.86,96.5,89.79,106.53,126.15,151.83,174.3,179.23,197.23,153.7,180.84,202.643,244.019,294.031,330.041,345.719,373.411,361.027,364.424,347.02
                    Баян-Өнжүүл,34125,Адуу,13.07,9.9,12.52,16.44,17.74,19.42,17.57,15.12,14.49,14.72,14.55,14.26,14.95,14.93,12.69,12.5,12.6,12.71,13.38,14.38,15.81,14.92,15.29,14.3,14.47,15.48,17.76,20.11,22.06,22.93,15.44,12.53,11.93,10.23,12.05,14.03,15.66,16.77,14.4,14.69,10.84,12.65,14.156,17.204,20.326,22.962,23.449,25.02,20.773,21.734,20.578
                    Баян-Өнжүүл,34125,Үхэр,5.44,5.33,5.52,5.75,10.48,11.71,11.19,9.02,9.02,9.06,8.94,8.47,9.11,9.32,8.15,8.1,7.76,7.44,7.45,7.92,9.03,8.87,9.45,9.43,8.94,9.8,11.15,12.72,13.97,14.07,9.24,6.26,5.7,4.22,4.63,5.57,6.71,7.53,6.91,7.33,5.65,6.28,7.281,9.21,11.504,13.285,14.115,14.931,12.331,12.067,11.606
                    Баян-Өнжүүл,34125,Тэмээ,0.99,1.09,1.01,1.35,1.35,1.38,1.27,1.13,1.11,1.16,1.17,1.17,1.17,1.19,1.17,1.18,1.13,1.17,1.14,1.16,1.2,0.96,0.83,0.71,0.53,0.52,0.46,0.39,0.41,0.37,0.32,0.28,0.25,0.23,0.22,0.22,0.22,0.21,0.18,0.2,0.21,0.23,0.269,0.323,0.323,0.392,0.427,0.508,0.555,0.576,0.565
                    Баян-Өнжүүл,34125,Хонь,31.44,37.37,34.65,55.06,63.67,62.85,51.08,29.83,30.77,31.94,31.34,33.49,36.34,40.89,38.12,39.38,43.01,43.39,43.66,48.13,55.09,50.47,56.06,54.9,48.36,49.5,54.55,59.08,68.78,70.46,63.36,56.21,50.37,45.32,52.08,60.4,72.55,81.96,86.52,97.34,78.85,91.46,105.226,125.459,150.071,168.855,178.92,193.748,191.962,192.807,182.398
                    Баян-Өнжүүл,34125,Ямаа,14.12,9.2,14.05,21.86,23.88,24.08,19.62,10.62,13.32,15.77,15.33,14.91,17.34,16.75,16.48,17.36,17.43,16.85,16.39,20.2,23.42,21.33,22.11,22.37,20.26,23.62,27.16,30.54,33.96,33.31,29.32,27.59,28.26,29.79,37.56,45.94,56.69,67.83,71.22,77.67,58.16,70.21,75.711,91.823,111.807,124.547,128.808,139.204,135.406,137.24,131.873
                    Баянхангай,34128,Бүгд,,,,,,,,9.59,12.63,14.47,17.4,20.8,23.64,17.62,16.81,18.49,20.22,19.52,20.65,23.09,25.73,34.26,34.47,28.91,34.65,35.89,31.33,30.33,37.92,42.64,47.96,43.77,43.65,41.94,40.26,46.09,56.87,68.53,86.74,96.36,74.82,81.73,82.578,88.211,96.213,95.982,91.456,80.362,80.233,88.457,89.242
                    Баянхангай,34128,Адуу,,,,,,,,0.91,0.96,0.98,0.99,1.19,1.26,1.46,1.47,1.67,1.7,1.82,1.96,2.27,2.57,4.43,3.27,3.29,4.01,4.89,4.11,4.47,4.95,5.39,4.88,3.88,3.64,3.84,3.13,2.91,3.26,3.81,4.73,5,4.51,5.04,5.331,5.84,6.179,6.147,6.018,5.654,5.567,5.688,5.528
                    Баянхангай,34128,Үхэр,,,,,,,,0.69,0.96,1.09,1.46,1.77,2.09,2.29,2.24,2.23,2.72,2.79,2.93,3.13,3.45,3.84,3.96,3.44,3.95,4.33,4.33,3.52,4.08,3.7,3.14,2.19,1.89,1.58,1.43,1.83,2.15,2.8,3.62,4.06,3.61,3.87,4.612,5.318,5.955,6.209,5.452,4.491,4.087,4.478,4.198
                    Баянхангай,34128,Тэмээ,,,,,,,,0.02,0.02,0.02,0.03,0.03,0.04,0.14,0.1,0.09,0.18,0.04,0.02,0.02,0.02,0.02,0.02,0.01,0,0,,0,0.01,0.02,0.02,0.09,0.07,0.11,0.1,0.06,0.05,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,
                    Баянхангай,34128,Хонь,,,,,,,,7.85,10.42,12.14,14.59,17.44,19.65,12.92,12.05,13.5,14.5,13.65,14.46,16.1,17.83,23.14,23.82,18.56,22.18,20.27,16.8,15.86,19.09,22.78,25.85,22.96,22.34,21.21,20.17,23.15,28.33,33.72,42.22,47.06,37.38,39.66,41.221,45.434,49.371,49.545,48.409,41.409,40.382,43.294,43.851
                    Баянхангай,34128,Ямаа,,,,,,,,0.13,0.27,0.25,0.33,0.36,0.6,0.81,0.95,1.02,1.13,1.22,1.28,1.57,1.87,2.85,3.4,3.61,4.51,6.39,6.1,6.48,9.81,10.75,14.07,14.65,15.71,15.21,15.43,18.15,23.08,28.2,36.15,40.23,29.32,33.15,31.414,31.619,34.708,34.081,31.577,28.808,30.197,34.997,35.665
                    Баянцагаан,34131,Бүгд,108.52,98.29,97.63,9.31,113.2,121.89,114.7,77.31,88.56,101.46,99.86,108.74,117.99,112.3,108.7,111.33,114.07,108.08,101.1,109.28,119.23,106.78,111.17,105.17,103.33,113.34,122.48,139.53,155.47,163.77,120.36,66.07,64.82,81.56,94.18,108.48,121.3,129.21,121.91,138.3,72.97,89.82,112.653,146.177,186.383,231.261,260.171,292.834,278.799,298.769,302.809
                    Баянцагаан,34131,Адуу,16.11,15.93,15.16,,14.89,16.64,15.64,13.49,13.51,13.99,13.85,13.79,13.57,11.8,11.1,10.67,11.28,11.91,12.6,13.82,14.33,14.18,13.96,12.96,13.43,15.97,17.52,20.13,22.51,24.35,16.32,7.26,7.29,8.14,9.09,9.85,9.97,8.9,6.22,6.68,4.89,6.08,7.4,10.262,13.759,17.685,19.717,21.677,19.917,21.604,21.697
                    Баянцагаан,34131,Үхэр,6.62,6,6.12,9.31,6.38,7.46,7.3,5.22,5.53,5.73,5.3,5.17,5.44,4.79,4.58,4.73,5.02,4.95,4.48,5.09,5.53,5.67,5.97,6.38,6.73,7.75,8.87,10.28,11.86,12.71,8.1,1.67,1.55,2.17,2.52,2.98,3.45,3.65,2.66,2.71,2.18,2.54,3.357,4.584,6.271,8.164,9.434,11.143,9.888,10.189,10.526
                    Баянцагаан,34131,Тэмээ,1.42,1.51,1.5,,1.56,1.61,1.51,1.36,1.3,1.33,1.38,1.42,1.5,1.52,1.35,1.2,1.1,1.11,1.07,1.1,1.18,0.9,0.81,0.58,0.53,0.55,0.54,0.56,0.56,0.55,0.48,0.34,0.3,0.35,0.36,0.35,0.25,0.23,0.18,0.2,0.18,0.47,0.214,0.221,0.257,0.266,0.291,0.428,0.412,0.434,0.42
                    Баянцагаан,34131,Хонь,67.51,59.63,58.99,,69.18,72.94,68.29,44.95,50.82,58.98,60.49,69.72,76.73,76.9,74.11,76.93,79.86,75.86,70.4,74.82,83,71.72,74.61,68.01,64.11,65.64,67.59,75.65,80.93,87.72,69.1,38.25,34.95,41.43,47.51,53.83,61.09,65.15,63.12,73.15,38.62,45.4,57.888,75.679,96.515,119.757,136.694,156.222,155.03,164.922,168.219
                    Баянцагаан,34131,Ямаа,16.86,15.22,15.86,,21.2,23.25,21.97,12.29,17.41,21.42,18.83,18.65,20.75,17.29,17.56,17.8,16.8,14.26,12.56,14.46,15.19,14.31,15.81,17.25,18.54,23.44,27.97,32.91,39.61,38.44,26.36,18.55,20.74,29.47,34.7,41.48,46.54,51.3,49.73,55.56,27.1,35.34,43.794,55.431,69.581,85.389,94.035,103.364,93.552,101.62,101.947
                    Баянцогт,34134,Бүгд,32.13,33.54,32.27,87.88,35.97,36.45,36.87,33.24,33.92,34.23,35.1,36.64,39.19,41.75,38.23,37.41,35.94,36.28,39.33,42.59,44.92,55.41,58.25,62.43,67.87,74.3,71.7,67.1,68.06,66.75,68.46,48.37,41.01,40.21,46.84,53.1,65.13,85.33,107.12,119.56,75.63,85.31,89.184,97.525,108.084,108.03,101.055,98.471,95.092,104.998,112.432
                    Баянцогт,34134,Адуу,4.65,5.04,4.28,13.84,4.53,4.5,4.75,4.32,3.76,3.81,3.29,3.48,3.42,3.5,3.78,3.03,3.06,3.04,3.18,3.53,4.03,6.81,6.89,6.8,7.68,9.15,8.2,7.06,7.07,7,6.59,5.86,5.52,4.9,6.06,5.56,6.1,7.22,8.27,8.31,6.26,6.99,7.584,8.339,8.742,9.113,9.461,8.816,8.322,9.553,9.861
                    Баянцогт,34134,Үхэр,6,6.55,6.6,,6.99,6.74,6.73,5.69,5.25,5.13,4.14,3.92,4.22,4.46,4.76,4.63,4.98,4.85,4.95,5.37,5.89,6.6,6.84,6.98,7.14,8.01,8.12,6.54,6.59,5.45,4.72,2.72,2.13,2.27,2.55,3.25,3.94,5.32,6.35,6.8,4.64,5.07,6.179,7.187,8.675,8.777,8.392,7.914,6.884,8.075,8.938
                    Баянцогт,34134,Тэмээ,0.22,0.22,0.02,1.48,0.04,0.05,0.06,0.03,0.03,0.02,0.01,0.01,0,0.01,,,0,,,0.01,0.01,0.01,0.05,0.02,0.02,0.02,0.02,0.01,0.04,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.06,0.07,0.08,0.074,0.075,0.135,0.144,0.18,0.1,0.107,0.113,0.098
                    Баянцогт,34134,Хонь,18.71,19.16,18.89,54.99,21.92,22.43,23.95,21.99,23.76,24.59,27.43,28.98,31.28,33.39,29.18,29.16,27.33,27.83,30.67,33.19,34.42,40.06,41.94,44.78,47.39,48.76,46.46,42.23,42.39,41.92,41.99,27.33,20.92,19.54,21.73,24.81,30.09,39.15,50.14,57.87,38.67,42.76,44.921,50.12,55.614,55.228,52.382,51.638,49.839,53.12,56.248
                    Баянцогт,34134,Ямаа,2.55,2.57,2.47,17.57,2.48,2.74,1.38,1.22,1.12,0.68,0.24,0.26,0.26,0.4,0.52,0.6,0.56,0.55,0.53,0.49,0.57,1.94,2.53,3.85,5.64,8.36,8.9,11.26,11.97,12.37,15.16,12.46,12.43,13.5,16.5,19.47,25,33.63,42.33,46.53,25.99,30.4,30.426,31.804,34.918,34.768,30.64,30.003,29.94,34.137,37.287
                    Баянчандмань,34137,Бүгд,10.37,24.74,10.41,33.65,13.77,15.46,15.83,16.41,17.63,17.66,18.18,18.53,20.87,23.95,25.06,26.08,27.83,28.85,29.61,32.25,35.17,31.29,32.39,32.58,32.46,33.56,36.15,33.71,34.36,28.69,31.23,26.08,27.5,23.57,26.27,28.99,38.47,44.75,58.82,64.36,36.89,38.91,39.807,40.812,48.103,48.038,45.249,42.455,40.556,44.422,51.944
                    Баянчандмань,34137,Адуу,2.51,2.84,2.31,4.7,2.74,2.96,2.31,2.21,2.52,2.43,2.28,2.34,2.75,2.94,3.02,3.19,3.11,3.32,3.11,3.41,3.55,3.95,4.18,4.34,4.41,4.43,4.14,3.52,3.51,3.04,3.11,2.87,2.88,2.43,2.87,2.75,2.9,3.28,3.56,4.04,2.61,2.97,3.11,3.777,4.346,4.452,4.636,4.191,4.157,4.761,5.536
                    Баянчандмань,34137,Үхэр,3.44,5.32,3.6,5.93,4.64,5.15,5.43,5.14,5.22,5,4.61,4.41,4.74,5.05,5.4,5.07,5.19,4.89,5.03,5.48,5.73,5.28,5.2,4.75,4.67,4.69,4.96,4.15,3.73,2.96,3.1,2.09,2.27,2.13,2.72,3.66,4.35,5,5.91,6.7,4.99,5.83,6.882,7.316,8.802,9.05,8.772,8.339,7.741,9.053,9.586
                    Баянчандмань,34137,Тэмээ,,0.09,0,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,,0,0.01,0.01,0.01,,0,0,,,0,0,0.01,0.01,0.01,0,0.02,0.02,0.03,0,,,0.01,0.01,,,0,0.013,0.011,0.013,0.014,0.016,0.002,0,0.027
                    Баянчандмань,34137,Хонь,3.95,15.99,4.16,20.56,5.97,6.85,7.54,8.5,9.37,9.73,10.63,11.07,12.43,14.75,15.29,16.61,18.07,19.13,19.98,21.5,23.48,19.66,20.26,20.34,19.87,19.85,21.14,19.89,19.64,16.73,17.6,14.5,12.76,10.8,11.15,11.57,16.11,19.06,25.97,29.86,16.92,16.14,16.055,16.309,19.174,19.527,18.069,16.524,16.397,16.385,19.686
                    Баянчандмань,34137,Ямаа,0.47,0.5,0.33,2.42,0.4,0.49,0.55,0.56,0.52,0.5,0.65,0.7,0.93,1.19,1.34,1.2,1.45,1.5,1.49,1.85,2.4,2.4,2.76,3.15,3.51,4.59,5.9,6.15,7.47,5.96,7.42,6.63,9.57,8.19,9.5,11.02,15.11,17.41,23.37,23.75,12.37,13.97,13.76,13.397,15.77,14.996,13.758,13.385,12.259,14.223,17.109
                Борнуур,34140,Бүгд,23.31,61.93,25.66,14.1,29.89,32.5,28.05,28.73,27.8,28.15,27.47,27.78,31.14,32.68,33.07,34.22,33.52,33.55,33.38,37.08,41.21,45.22,48.84,43.01,46.91,45.97,51.4,61.36,65.07,53.35,60.87,50.08,53.4,46.86,47.04,52.16,65.68,81.41,104.8,116.36,96.71,88.24,93.153,94.818,105.356,108.017,114.073,103.582,85.959,101.86,112.62
                Борнуур,34140,Адуу,2.93,7.93,2.82,2.49,3.08,3.34,3.09,2.88,2.81,2.81,2.52,2.21,2.35,2.51,2.65,2.81,3.05,3.13,3.19,3.66,4.06,4.47,4.87,4.42,4.44,4.73,5.16,5.86,6,5.53,5.59,4.97,5.06,4.21,4.19,4.03,4.8,5.05,5.92,6.51,6.64,6.82,6.93,7.722,8.738,9.253,10.441,9.95,8.987,10.819,11.427
                Борнуур,34140,Үхэр,4.6,5.65,6.04,6.29,7.72,8.66,6.45,6.65,6.23,5.57,5.26,5.45,5.77,5.99,5.89,5.7,6.22,6.11,6.22,7,7.71,7.7,7.34,6.09,6.01,6.72,8.13,8.65,8.74,6.05,6.28,4.77,4.92,4.34,4.52,5.38,6.51,8.13,9.78,11.25,10.63,10.8,11.857,13.871,15.327,15.72,16.809,14.674,12.607,14.834,15.721
                Борнуур,34140,Тэмээ,0.08,0.65,0,0.01,,,,0,0,0,0.01,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.04,0.05,0.07,0.06,0.03,0.05,0.04,0.05,0.06,0.06,0.07,0.06,0.1,0.08,0.05,0.05,0.05,0.056,0.046,0.049,0.037,0.044,0.046,0.029
                Борнуур,34140,Хонь,15.23,37.29,16.32,4.95,18.68,19.97,17.93,18.78,18.42,19.47,19.41,19.79,22.64,23.77,24.06,25.21,23.83,23.79,23.54,25.97,28.91,32.42,35.27,30.9,34.04,30.12,31.61,36.57,37.89,31.36,34.53,26.37,26,21.77,20.81,22.92,28.15,35.22,45.94,51.67,44.53,38.41,41.396,41.02,45.172,46.759,49.2,45.441,35.25,40.296,45.076
                Борнуур,34140,Ямаа,0.48,10.42,0.49,0.37,0.41,0.54,0.57,0.42,0.33,0.3,0.26,0.32,0.35,0.4,0.46,0.49,0.41,0.51,0.41,0.44,0.52,0.6,1.34,1.57,2.41,4.38,6.49,10.24,12.39,10.34,14.41,13.94,17.38,16.51,17.46,19.78,26.16,32.93,43.1,46.83,34.84,32.16,32.92,32.155,36.063,36.239,37.574,33.48,29.071,35.865,40.367
                    Бүрэн,34143,Бүгд,60.4,54.46,65.36,25.04,124.02,120.99,99.73,73.73,81.69,93.4,99.81,101.56,110.44,112.94,98.1,94.77,94.91,97.86,101.97,109.43,111.14,105.8,104.86,99.38,100.13,114.03,128.92,142.26,161.08,162.12,120.36,115.75,107.99,99.5,108.16,123.2,149.96,179.42,168.9,200,170.27,191.51,228.679,254.103,300.158,320.457,335.447,367.663,342.776,346.607,288.092
                    Бүрэн,34143,Адуу,7.73,8.61,7.77,2.93,13.86,15.47,14.79,13.39,14.02,15.09,15.29,15.23,16.46,17.64,17.01,17.76,18.74,19.59,21.41,22.73,21.57,20.4,16.7,15.9,16.56,19.01,22.31,24.16,26.99,26.93,18.26,16.93,16.39,11.24,12.12,13.39,15.11,16.8,14.19,15.38,10.67,12.07,14.303,16.556,20.562,22.831,23.503,25.192,19.394,20.895,17.325
                    Бүрэн,34143,Үхэр,5.53,5.49,5.39,3.86,7.87,9.02,8.61,7.38,7.63,8.16,8.35,7.94,8.24,8.34,8.45,8.48,9,8.67,9.25,10.08,10.7,10.41,10.39,9.9,9.95,12.24,14.42,16.2,18.02,18.74,8.53,7.38,7.12,5.31,5.37,6.11,7.5,8.59,6.3,6.94,5.97,6.49,7.97,9.733,11.914,13.861,15.222,16.563,13.539,13.411,11.405
                    Бүрэн,34143,Тэмээ,0.68,0.78,0.64,,1.03,0.99,0.9,0.77,0.8,0.87,0.93,0.93,1.01,1.04,0.94,0.97,0.94,0.96,0.99,0.95,0.88,0.62,0.46,0.41,0.43,0.44,0.46,0.47,0.48,0.46,0.38,0.31,0.26,0.19,0.17,0.14,0.11,0.09,0.1,0.1,0.09,0.1,0.095,0.116,0.139,0.158,0.193,0.23,0.255,0.252,0.236
                    Бүрэн,34143,Хонь,36.16,30.75,39.93,17.85,81.66,76.1,61.63,41.88,46.2,53.59,58.85,60.53,66.12,69,56.17,53.3,51.78,54.92,56.77,60.48,63.21,60.46,63.21,58.97,57.72,62.68,68.06,73.22,82.1,83.52,68.31,64.6,56.92,52.23,55.44,61.76,74.16,87.83,85.02,101.33,88.56,100.75,120.618,135.072,159.428,169.697,183.495,202.086,195.89,197.403,164.481
                    Бүрэн,34143,Ямаа,10.31,8.85,11.64,0.4,19.6,19.41,13.82,10.32,13.03,15.7,16.39,16.92,18.6,16.91,15.54,14.25,14.45,13.72,13.55,15.18,14.79,13.91,14.1,14.2,15.47,19.65,23.68,28.22,33.49,32.48,24.88,26.53,27.3,30.54,35.06,41.79,53.09,66.1,63.3,76.26,64.97,72.11,85.693,92.626,108.115,113.91,113.034,123.592,113.698,114.646,94.645
                    Дэлгэрхаан,34146,Бүгд,58.8,45.33,53.68,110.02,61.27,67.5,56.57,55.09,63.4,68.63,69.03,66.77,67.15,50.57,63.72,63.74,62.8,60.77,62.76,67.48,69.64,59.19,46.52,44.79,51.07,59.85,66.38,71.71,75.81,72.67,44.26,46.62,39.53,42.92,47.73,55.8,65.87,83.95,70.92,77.1,60.85,72.29,93.786,111.416,143.542,160.86,171.687,200.047,200.666,200.727,170.27
                    Дэлгэрхаан,34146,Адуу,8.77,2.23,8.3,12.4,7.95,8.71,8.12,7.39,7.32,7.56,7.3,6.25,6.35,6.07,8.62,8.88,9.11,9.02,9.5,10.35,10.18,8.66,5.34,5.35,6.42,7.71,9,9.81,10.34,10.03,5.45,5.52,4.33,3.78,4.05,4.41,5.44,6.77,5.01,5.46,4.26,5.07,6.278,7.613,9.753,11.076,12.793,15.41,14.801,14.344,11.841
                    Дэлгэрхаан,34146,Үхэр,5.47,4.86,5.03,6.74,5.44,6.13,5.61,5.29,5.46,5.85,5.55,4.46,4.25,3.87,3.97,3.95,4.32,4.61,4.86,4.9,5.55,5.21,4.42,4.68,5.46,6.86,7.94,8.8,8.98,8.74,3.03,2.93,2.58,2.58,2.68,3.18,3.98,4.88,3.15,3.24,2.43,2.77,3.582,4.691,6.344,7.041,8.283,9.931,8.87,8.316,6.851
                    Дэлгэрхаан,34146,Тэмээ,0.78,0,0.78,1,0.71,0.75,0.76,0.72,0.76,0.82,0.87,0.84,0.86,0.84,1.25,1.17,1.03,0.98,1,0.99,0.76,0.46,0.12,0.1,0.16,0.18,0.18,0.17,0.19,0.19,0.09,0.07,0.07,0.06,0.07,0.05,0.05,0.08,0.1,0.12,0.11,0.13,0.134,0.161,0.132,0.148,0.152,0.193,0.216,0.156,0.158
                    Дэлгэрхаан,34146,Хонь,33.78,37.76,30.36,72.13,36.06,40.54,32.23,32.67,38.53,41.88,43.66,43.63,44.1,30.62,38.66,38.84,37.75,36.2,37.78,40.19,42.6,36.39,29.2,26.8,28.7,32.12,33.46,35.01,36.24,34.92,23.97,24.77,19.74,20.95,22.52,25.96,30.84,39.28,33.62,36.76,29.37,34.81,47.623,56.426,72.753,83.002,90.487,104.651,108.648,108.661,88.875
                    Дэлгэрхаан,34146,Ямаа,10,0.48,9.21,17.75,11.12,11.37,9.84,9.02,11.34,12.53,11.65,11.58,11.59,9.18,11.23,10.91,10.59,9.96,9.63,11.04,10.55,8.46,7.43,7.86,10.33,12.98,15.79,17.91,20.06,18.79,11.72,13.33,12.81,15.55,18.43,22.19,25.56,32.94,29.05,31.52,24.68,29.51,36.169,42.525,54.56,59.593,59.972,69.862,68.131,69.25,62.545
                    Жаргалант,34149,Бүгд,44.18,68.08,45.39,56.31,49.81,46.05,51.49,48.58,41.04,42.75,42.18,39.06,43.01,44.61,45.77,43.64,46.59,47.45,48.13,52.23,52.86,56.18,57.14,50.12,51.28,51.3,54.06,55.38,62.27,65.93,74.28,60.77,66.5,41.65,44.28,49.49,62.49,90.65,128.84,146.58,134.38,133.29,136.939,145.546,160.773,159.786,168.72,142.009,133.77,160.934,176.226
                    Жаргалант,34149,Адуу,2.19,4.32,2.13,7.4,2.43,2.35,2.58,2.07,2.09,2.08,2.1,2.21,2.31,2.42,2.61,2.76,3.12,3.32,3.55,3.35,3.68,4.31,4.77,5.44,5.1,5.37,5.6,5.83,6.15,6.8,7.01,6.97,6.74,4.57,4.4,3.7,3.87,5.21,6.02,6.98,7.17,7.94,7.984,8.683,9.083,9.424,10.075,9.522,9.386,11.09,13.007
                    Жаргалант,34149,Үхэр,5.27,8.29,4.83,6.92,5.28,5.91,6.04,5.38,5.16,5.32,5.23,5.41,5.64,5.86,6.41,6.39,6.59,6.61,7.11,8.06,8.46,8.95,8.74,7.49,7.6,7.72,8.05,7.61,8.2,8.44,8.36,5.76,5.06,3.09,3.37,3.86,4.53,6.08,8.22,10.03,9.81,9.91,10.685,12.299,14.052,14.263,14.35,11.696,10.243,12.352,13.856
                    Жаргалант,34149,Тэмээ,0,0.24,,0.67,0,,,,,,,,0,,,,,,,,,0,0,0,,0.01,0,0,0.03,0.06,0.05,0.03,0.03,0.01,0.01,,0,0.07,0.09,0.09,0.1,0.13,0.006,0.006,0.006,0.005,0.006,0.006,0.006,0.006,0.001
                    Жаргалант,34149,Хонь,36.11,51.85,38.11,31.05,41.85,37.56,42.66,40.93,33.64,35.22,34.73,31.3,34.84,35.98,36.37,34.15,36.47,37.08,37.01,40.22,40.01,41.39,41.28,34.15,34.72,32.97,33.6,32.96,36.29,37.05,41.08,31.67,33.48,19.72,20.78,23.31,28.77,41.71,63.38,74.84,70.55,68.77,72.847,76.351,84.629,83.364,90.957,75.533,68.423,79.142,82.443
                    Жаргалант,34149,Ямаа,0.6,3.39,0.31,10.28,0.25,0.24,0.22,0.2,0.15,0.14,0.12,0.15,0.21,0.34,0.38,0.35,0.4,0.44,0.46,0.61,0.72,1.52,2.34,3.03,3.86,5.24,6.82,8.98,11.61,13.59,17.78,16.34,21.2,14.26,15.73,18.62,25.32,37.59,51.14,54.64,46.75,46.55,45.417,48.207,53.003,52.73,53.332,45.252,45.712,58.344,66.919
                    Заамар,34152,Бүгд,64.6,73.08,67.42,48.44,72.51,65.93,64.21,58.88,61.14,60.28,59.57,58.56,60.35,60.69,56.81,54.35,55.18,55.18,57.23,61.07,62.55,61.67,60.17,49.66,53,60.24,65.28,72.46,83.02,92.4,98.29,100.22,73.15,52.9,48.18,54.74,72.53,98.03,130.9,157.6,164.83,181.18,193.631,207.067,238.473,234.075,260.538,224.829,213.48,241.095,261.19
                    Заамар,34152,Адуу,4.2,6.37,4.15,2.35,4.51,4.85,4.89,4.31,4.29,4.25,4.14,4.16,4.21,4.48,4.72,4.88,5.09,5.35,5.58,6.01,6.16,6.49,6.68,6.7,7.21,8.3,9.3,10.55,11.07,11.9,11.5,10.63,8.46,6.55,4.94,5.13,5.66,6.61,8.43,9.74,11.1,12.47,13.788,15.351,17.615,17.848,20.362,18.09,15.448,17.972,19.118
                    Заамар,34152,Үхэр,7.81,9.68,8.97,4.95,10.03,10.49,9.79,9.37,10,9.82,9.55,8.44,8.55,9.21,9.32,9.7,10.19,10.07,10.25,11.01,12.06,11.79,12.03,8.69,9.11,10.48,11.53,12.53,13.01,14.06,12.46,8.51,5.13,2.11,1.79,2.28,3.05,4.13,5.81,7.63,8.73,9.9,10.674,12.836,15.929,17.014,18.569,15.512,13.571,16.095,17.85
                    Заамар,34152,Тэмээ,0.23,0.34,0.25,0,0.25,0.23,0.24,0.22,0.23,0.22,0.21,0.21,0.22,0.23,0.23,0.24,0.23,0.24,0.26,0.27,0.28,0.25,0.23,0.21,0.21,0.2,0.17,0.14,0.13,0.13,0.16,0.11,0.07,0.03,0.01,0,0,0,0.07,0.06,0.04,0.16,0.17,0.169,0.176,0.179,0.186,0.175,0.185,0.194,0.208
                    Заамар,34152,Хонь,49.04,44.61,50.66,40.86,54.04,46.46,45.64,41.29,42.49,42.04,42.08,41.96,43.16,42.57,37.85,35.09,34.89,34.6,35.7,37.66,37.59,35.72,33.59,26.72,27.53,29.9,30.87,33.21,38.65,42.32,45.32,46.84,32.93,23.32,21.74,24.52,32.09,44.46,59.1,74,79.41,86.51,94.853,105.362,120.677,118.162,132.519,114.478,109.777,120.685,128.585
                    Заамар,34152,Ямаа,3.32,12.09,3.4,0.28,3.69,3.91,3.66,3.68,4.15,3.96,3.59,3.78,4.2,4.21,4.69,4.44,4.78,4.92,5.45,6.11,6.46,7.42,7.65,7.35,8.94,11.36,13.41,16.04,20.16,23.99,28.86,34.13,26.55,20.88,19.7,22.81,31.73,42.82,57.5,66.18,65.55,72.15,74.146,73.349,84.076,80.872,88.902,76.574,74.499,86.149,95.429
                    Лүн,34155,Бүгд,77.7,29.18,73.57,64.76,81.47,82.44,72.68,58.17,62.28,52.45,53.3,56,59.51,63.93,64.65,61.4,59.88,64.71,71.39,75.99,83.9,86.17,83.61,82.23,76.4,81.5,91.87,105.64,126.27,130.99,133.93,116.02,110.37,87.67,85.62,100.11,119.99,151.56,184.25,209.79,187.79,207.86,212.448,222.901,258.922,270.497,260.936,241.686,231.245,265.453,267.855
                    Лүн,34155,Адуу,6.64,5.68,5.99,4.25,5.42,5.47,5.06,4.58,4.71,4.55,4.66,4.73,4.97,5.4,5.66,5.4,5.65,6.15,6.68,7.42,8.12,8.82,9.21,9.59,10.14,10.59,11.2,12.02,13.93,14.76,13.94,11.48,11.67,9.44,8.49,8.7,9.23,10.52,12.43,14.17,12.62,14.07,14.435,15.563,17.759,18.58,16.646,14.616,12.316,14.06,14.001
                    Лүн,34155,Үхэр,9.78,10.19,8.98,4.96,9.09,10.01,9.93,9.71,10.14,10.15,9.88,9.43,9.78,10.57,10.62,10.63,11.17,11.6,11.17,12.36,13.59,12.98,11.73,11.49,10.73,11.15,12.84,14.12,15.79,14.46,12.18,6.41,4.89,3.37,3.13,3.63,4.77,5.98,7.32,8.71,8.41,9.3,9.766,11.07,13.446,14.477,11.801,9.349,8.148,9.698,10.297
