"Баг, хороо","Баг, хорооны код",Малын төрөл,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
                    Сэлэнгэ,26334,Ямаа,0.32,0.34,0.32,0.34,0.33,0.32,0.31,0.24,0.19,0.17,0.15,0.14,0.17,0.17,0.17,0.15,0.15,0.16,0.15,0.16,0.21,0.3,0.43,0.74,1.09,1.75,2.74,3.16,4.37,4.61,4.94,5.63,7.65,6.61,8.83,10.48,13.95,18.91,25.54,26.57,20.2,25.74,26.062,22.741,23.643,26.119,28.626,25.25,26.146,28.045,30.177
                    Тэшиг,26337,Бүгд,42.76,42.02,42.32,42.24,45.38,47.39,43.18,37.91,40.8,42.46,42,44.15,48.18,49.45,49.82,46.78,39.04,36.7,38.07,39.56,42.21,41.39,43.04,42.69,42.87,43.52,45.84,48.34,53.01,55.16,54.06,52.23,56.39,51.09,56.31,61.92,69.49,76.38,84.86,85.88,73.7,70.11,70.029,63.275,69,74.594,82.052,82.404,89.566,90.123,88.391
                    Тэшиг,26337,Адуу,3.06,2.99,2.93,1.39,2.77,3.12,3.08,3.05,3.18,3.11,3.12,3.14,3.27,3.35,3.66,3.83,3.66,3.67,3.74,3.82,4.18,4.42,4.67,5.02,5.25,5.48,5.52,5.7,6.26,6.63,6.27,6.15,6.3,6.39,6.33,5.92,5.9,5.86,6.11,5.8,5.82,5.74,5.71,5.609,5.81,6.162,6.847,7.362,8.513,9.118,9.381
                    Тэшиг,26337,Үхэр,13.01,12.36,12.25,12.91,13.9,15.03,15.42,15.41,16.25,16.7,15.21,15.15,15.77,16.06,15.72,14.44,13.03,12.26,12.41,12.93,13.59,13.17,12.52,12.26,12.54,12.67,12.94,13.64,14.88,15.47,14.56,12.71,12.61,10.49,10.54,11.58,12.71,13.56,13.81,14.64,14.5,14.44,14.267,14.493,15.516,17.354,18.751,20.594,21.795,22.113,23.086
                    Тэшиг,26337,Тэмээ,0.03,0.03,0.03,0.03,0.03,,,0,0.01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,,,,0,0,0,0,0,0,0,0,
                    Тэшиг,26337,Хонь,21.65,21.71,21.87,22.46,23.4,23.55,19.26,14.81,16.3,16.98,18.16,19.51,22.25,22.88,23.3,22.61,17.68,16.66,17.66,18.5,20.03,19.24,20.75,19.86,19.1,18.31,19.13,19.6,20.84,21.84,21.15,19.96,21.32,18.99,21.19,23.66,26.97,29.07,33.36,34.9,29.92,27.77,27.822,24.721,27.924,29.27,32.018,31.306,33.431,32.63,30.152
                    Тэшиг,26337,Ямаа,5.01,4.94,5.24,5.45,5.28,5.69,5.42,4.64,5.06,5.68,5.51,6.36,6.9,7.16,7.15,5.91,4.66,4.12,4.26,4.31,4.41,4.56,5.1,5.54,5.99,7.07,8.25,9.41,11.03,11.23,12.08,13.41,16.17,15.22,18.25,20.76,23.91,27.89,31.58,30.55,23.45,22.17,22.23,18.452,19.75,21.808,24.436,23.142,25.827,26.262,25.772
                Хангал,26340,Бүгд,35.82,37.55,39.93,40.99,42.88,42.04,37.01,38.09,39.11,40.72,39.62,41.8,42.63,43.85,43.86,41.62,36.41,34.38,35.8,34.52,33.9,31.97,29.36,25.11,35.96,32.01,32.07,35.47,40.78,45.02,45.02,40.92,55.65,33.85,36.06,41.31,51.01,67.85,85.75,95.38,75.88,74.55,76.701,69.727,76.977,82.649,89.131,91.441,91.311,93.547,96.42
                Хангал,26340,Адуу,3.13,2.94,3.07,2.72,3.16,3.3,3.04,2.78,2.84,3.02,2.86,3.2,3.43,3.37,3.34,3.55,3.77,3.85,4.3,4.66,4.62,4.23,3.55,3.39,4.52,3.67,3.6,3.88,4.1,4.51,4.41,4.19,4.06,3.35,3.33,3.24,3.39,3.92,4.37,4.77,4.63,4.41,4.359,4.3,4.631,5.202,5.883,6.252,6.945,7.202,7.455
                Хангал,26340,Үхэр,6.43,5.91,6.06,6.53,6.97,7.54,6.84,7.41,8.43,8.69,8.28,8.4,8.48,8.9,9.12,8.71,8.7,8.71,8.67,8.85,9.39,8.51,7.27,5.6,8.46,8.61,8.69,9.14,9.9,11.26,11.16,8.31,8.79,5.78,5.55,6.71,7.64,9.4,11.08,12.3,11.42,11.2,11.699,12.82,14.223,16.46,17.031,18.607,17.914,19.026,19.534
                Хангал,26340,Тэмээ,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.05,0,0.01,,,,,,0.35,,,,,,,0,,0,0,0.01,0.01,0.01,0,,,,,,,0,0,,0,0,0,0,0,0.002,0.002,0.007,0.009
                Хангал,26340,Хонь,22.85,24.77,26.33,27.08,27.93,26.74,23.1,23.81,23.59,24.39,23.92,24.89,25.24,25.8,25.91,24.6,19.63,17.75,18.33,16.79,16.94,16.71,16.43,14.02,19.51,15.85,15.17,16.28,18.27,19.7,18.8,16.72,23.85,12.46,13.23,14.86,18.77,25.86,33.29,37.86,30.09,28.58,29.822,27.068,30.346,32.594,34.704,35.647,35.333,35.365,35.414
                Хангал,26340,Ямаа,3.36,3.88,4.42,4.61,4.76,4.4,3.95,4.02,4.18,4.57,4.52,5.31,5.46,5.77,5.48,4.76,4.31,4.06,4.16,4.22,2.95,2.52,2.11,2.1,3.48,3.88,4.61,6.18,8.51,9.54,10.64,11.69,18.95,12.27,13.95,16.51,21.22,28.68,37.01,40.46,29.74,30.37,30.821,25.539,27.777,28.393,31.513,30.933,31.117,31.947,34.008
                    Хишиг-Өндөр,26343,Бүгд,67.65,71.22,29.54,65.23,75.52,72.83,64.59,8.67,62.68,62.19,63.9,65.39,67.22,64.14,64.5,63.26,62.08,59.64,61.53,66.43,69.25,72.96,75.32,70.66,75.72,80.06,84.14,89.62,101.4,111.45,105.88,94.86,88.1,80.11,81.52,95.15,112.97,133.77,158.38,171.99,148.96,158.67,173.272,184.796,212.608,211.832,240.96,239.485,214.408,245.457,244.697
                    Хишиг-Өндөр,26343,Адуу,9.25,9.62,1.48,1.42,10.25,10.02,9.15,8.67,9.04,9.13,9.49,9.92,10.35,10.44,10.77,11.12,11.71,11.62,11.89,12.69,12.5,12.25,11.77,11.48,12.74,14.03,14.52,14.55,15.17,15.97,14.99,13.15,10.97,9.61,8.75,9.32,9.78,10.67,11.91,13.06,13.48,14.39,15.611,17.843,20.458,21.986,23.354,20.957,14.195,16.97,16.739
                    Хишиг-Өндөр,26343,Үхэр,9.62,9.97,2.75,9.84,10.82,11.39,10.94,,11.31,11.41,10.43,10.28,10.63,10.02,10.01,10.18,10.5,11.02,11.29,11.93,12.46,12.06,12.19,11.29,11.91,13.05,13.72,14.71,15.38,16.36,13.02,8.08,7.26,4.44,4.27,5.04,6.04,7.37,8.82,10.48,10.13,10.76,12.052,13.369,15.681,16.433,17.38,16.185,8.732,9.856,9.897
                    Хишиг-Өндөр,26343,Тэмээ,,0.55,,,0.55,0.54,0.51,,0.48,0.49,0.51,0.51,0.52,0.47,0.47,0.43,0.39,0.34,,0.38,0.39,0.39,0.33,0.22,0.21,0.17,0.06,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0,0.21,0,0,0,0,0.006,0.005,0.004,0,0,0,
                    Хишиг-Өндөр,26343,Хонь,45.09,47.27,21.16,49.65,49.65,46.98,40.33,,37.98,37.07,39.28,40.21,40.74,38.28,38.09,36.68,34.66,32.31,33.98,36.46,38.28,41.84,43.41,38.75,39.54,39.63,40.74,43.03,50.27,56.34,54.06,48.04,42.57,37.41,37.76,44.69,53.35,62.9,75.2,84.16,74.07,77.71,85.427,92.742,108.194,109.031,125.566,128.236,121.944,136.332,136.337
                    Хишиг-Өндөр,26343,Ямаа,3.69,3.82,4.15,4.32,4.26,3.9,3.67,,3.87,4.1,4.19,4.48,4.98,4.93,5.17,4.85,4.81,4.35,4.38,4.97,5.62,6.43,7.62,8.93,11.32,13.18,15.11,17.31,20.57,22.75,23.79,25.58,27.3,28.64,30.74,36.1,43.8,52.83,62.44,64.09,51.28,55.81,60.182,60.842,68.269,64.377,74.656,74.107,69.537,82.299,81.724
                    Хутаг-Өндөр,26346,Бүгд,74,74.02,70.48,78.84,105.42,102.16,83.25,54.64,73.45,70.85,75.66,80.35,83.98,84.32,85.94,83.38,66.89,62.55,65.76,67.81,69.89,71.34,71.9,72.69,76.52,78.99,80.07,86.37,95.79,102.6,103.46,101.59,107.8,94.69,107.35,122.15,144.77,170.22,200.27,200.4,183.15,181.57,186.24,187.194,211.204,235.186,273.055,292.344,323.293,333.704,293.093
                    Хутаг-Өндөр,26346,Адуу,4.82,4.49,9.4,9.56,5.52,5.41,4.99,4.57,4.8,4.59,4.68,4.9,5.23,5.08,5.15,5.61,5.93,5.86,5.85,5.86,6.23,6.41,6.53,7.24,8.27,8.82,9.15,9.68,10.31,10.55,9.82,9.87,9.76,9.29,9.26,9.15,9.87,10.52,11.06,10.91,11.3,11.31,11.128,11.766,12.342,13.443,15.795,17.506,19.115,20.521,19.621
                    Хутаг-Өндөр,26346,Үхэр,8.63,7.8,9.99,7.83,11.23,11.63,11.24,10.82,11.63,11.06,11.12,11.92,12.83,13.45,13.21,14.22,14.13,13.57,14.19,14.93,14.95,14.62,14.18,14.19,15.45,16.34,16.83,17.49,19.34,20.13,19.15,15.87,15.18,11.24,11.18,12.53,14.23,16.62,18.39,19.37,20.05,19.74,19.542,20.134,22.282,25.453,28.454,30.661,32.828,35.126,33.291
                    Хутаг-Өндөр,26346,Тэмээ,,,0.54,0.54,,,,0.48,,,,,,,,,,,,,,,,,,,,,,0,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.019,0.012,0.016,0.015,0.014,0.024,0.031,0.033,0.012
                    Хутаг-Өндөр,26346,Хонь,53.98,55.56,46.66,54.27,77.62,74.51,57.94,35.3,49.08,47.05,51.54,54.6,57.28,57.11,58.64,54.86,39.65,37.04,39.39,40.5,42.09,44.25,45.1,44.52,44.57,43.51,42.44,44.92,49.1,52.88,53.39,50.99,53.81,45.63,52.19,59.22,71.18,82.18,97.56,99.71,91.72,89.62,93.571,95.403,108.161,119.29,139.44,148.93,162.812,163.774,140.68
                    Хутаг-Өндөр,26346,Ямаа,6.57,6.17,3.9,6.64,11.04,10.6,9.09,3.47,7.95,8.16,8.32,8.94,8.64,8.69,8.94,8.69,7.19,6.07,6.34,6.53,6.62,6.06,6.08,6.74,8.22,10.32,11.64,14.28,17.05,19.05,21.09,24.86,29.04,28.51,34.7,41.23,49.47,60.88,73.24,70.39,60.07,60.88,61.98,59.879,68.403,76.985,89.352,95.223,108.507,114.25,99.489
            Баянхонгор,264,Бүгд,1593.38,1593.35,1669.96,1664.39,1686.55,1721.49,1694.58,1783.51,1821.28,1790.58,1832.71,1887.81,1938.4,1847.05,1486.9,1399.9,1416.31,1453.82,1339.63,1475.44,1599.11,1674.52,1761.9,1713.47,1995.16,2227.15,2233.06,2427.97,2511.32,2475.11,2375.69,1581.68,862.21,1099.23,1323.65,1553.46,1878.39,2284.71,2643.52,2684.7,1962.97,2237.77,2640.831,2987.064,3465.864,3771.867,4236.321,4587.738,4249.473,4644.871,3839.88
            Баянхонгор,264,Адуу,143.79,134.62,134.93,131.36,131.66,130.88,130.33,132.3,130.29,128.37,127.82,130.06,135.46,131.95,119.7,108.69,107.69,108.73,95.8,99.64,103.91,103.84,103.45,99.88,114.92,132.56,140.8,149.22,157.39,159.64,141.9,85.31,54.1,61.72,66.24,70.78,78.38,85.96,91.64,89.63,74.35,82.08,93.506,108.041,126.311,141.338,159.143,180.128,175.944,189.492,163.263
            Баянхонгор,264,Үхэр,119.76,123.8,124.68,126.47,125.08,129.61,131.54,139.26,140.79,138.09,136.08,135.17,139.06,134.07,121.92,111.06,112.35,117.73,112.27,118.89,128.19,130.46,132.8,125.08,144.98,169.8,181.53,192.11,196.9,198.42,158.08,108.96,82.61,85.33,90.64,96.72,108.87,118.4,122.43,127.21,101.46,110.86,127.861,145.728,170.767,189.019,213.809,240.342,239.777,257.616,245.752
            Баянхонгор,264,Тэмээ,57.6,54.88,54.84,56.48,56.58,57.75,58.6,58.87,58.34,57.76,55.53,55.9,56.45,56.75,52.81,50.42,49.35,48.3,46.78,46.17,45.41,41.79,37.71,35.68,37.87,39.66,38.68,38.84,38.71,39.53,37.12,28.22,19.38,20.74,21.02,22.81,23.05,25.15,27.36,29.71,30.07,30.26,34.549,37.226,41.668,44.496,49.66,54.349,57.388,58.091,55.458
            Баянхонгор,264,Хонь,807.64,816.46,851.69,846.67,862.31,892.36,858.55,920.89,941.49,935.71,959.94,996.63,1007.94,944.55,733.58,677.13,686.59,712.98,651.05,703.46,773.01,798.16,829.36,739.91,818.41,853.28,818.51,856.43,866.02,878.18,848.61,556.53,294.06,332.13,381.58,447.12,531.67,628.11,705.24,724.81,543.78,617.62,788.636,835.421,989.016,1082.565,1244.588,1381.125,1297.467,1405.972,1156.207
            Баянхонгор,264,Ямаа,464.61,463.59,503.82,503.41,510.91,510.89,515.55,532.19,550.37,530.66,553.35,570.05,599.49,579.74,458.9,452.6,460.32,466.07,433.73,507.28,548.6,600.27,658.58,712.92,878.98,1031.85,1053.55,1191.38,1252.31,1199.34,1189.99,802.66,412.06,599.32,764.16,916.05,1136.43,1427.08,1696.85,1713.34,1213.3,1396.95,1596.279,1860.648,2138.102,2314.449,2569.121,2731.794,2478.897,2733.7,2219.2
                Баянхонгор,26401,Бүгд,4.55,3.96,1.75,1.97,1.45,5.99,4.46,5,8.57,9.62,8.02,9.73,10.58,10.61,12.1,9.89,11.54,13.23,12.97,21.88,37.88,30.13,54.41,55.08,68.6,74.41,78.81,84.94,81,100.28,94.36,52.32,34.28,54.82,66.64,75.52,86.34,105.43,126.32,126.16,107.64,115.77,146.237,156.665,165.75,149.286,169.373,171.723,162.605,175.891,164.862
                Баянхонгор,26401,Адуу,0.88,0.77,0.38,0.26,0.27,0.43,0.54,0.67,0.6,0.66,0.76,0.92,0.84,0.89,0.96,0.77,0.81,0.96,0.84,1.14,1.76,1.59,1.96,2.1,2.52,3.16,3.2,3.5,3.34,5.01,4.47,2.54,1.9,2.7,2.83,2.67,2.72,3.16,3.38,3.53,3.38,4,4.734,5.24,6.285,6.42,7.284,8.009,7.552,8.085,7.345
                Баянхонгор,26401,Үхэр,1.18,0.93,0.48,0.51,0.34,0.65,0.83,1.04,1.32,2.4,2.54,2.81,3.05,3,3.14,2.89,3.13,3.32,2.64,3.37,5.62,3.03,6.38,6.54,8.92,11.33,11.85,12.75,11.46,18.9,16.66,9.34,6.57,8.18,9.05,8.9,10.11,10.74,11.94,13.02,12.71,13.62,15.313,16.232,19.025,18.862,22.381,23.68,23.321,24.729,23.941
                Баянхонгор,26401,Тэмээ,0.05,0.04,0.03,0.01,0.11,0.02,0.02,0.01,0.04,0.01,0.01,0.06,0.06,0.09,0.02,0,0.14,0.08,0.08,0.01,0.02,0.01,0.02,0.04,0.05,0.06,0.06,0.06,0.05,0.08,0.08,0.04,0.05,0.07,0.08,0.06,0.07,0.09,0.09,0.11,0.12,0.11,0.171,0.26,0.204,0.192,0.212,0.239,0.238,0.238,0.278
                Баянхонгор,26401,Хонь,1.02,0.82,0.39,0.44,0.19,3.97,2.22,2.22,4.71,4.88,3.1,3.49,3.8,4.38,4.83,2.7,3.16,3.97,4.32,8.13,15.4,12.3,25.47,26.45,32.64,33.78,34.55,34.55,31.33,36.81,37.29,19,10.53,14.48,17.72,20.9,23.93,30.88,35.35,36.12,31.33,33.75,49.306,50.114,54.091,47.904,55.301,58.128,53.097,57.321,49.248
                Баянхонгор,26401,Ямаа,1.42,1.41,0.47,0.76,0.54,0.91,0.86,1.06,1.9,1.67,1.61,2.46,2.83,2.26,3.15,3.53,4.31,4.9,5.08,9.23,15.08,13.21,20.59,19.96,24.47,26.09,29.16,34.07,34.81,39.49,35.85,21.41,15.22,29.4,36.96,42.98,49.51,60.57,75.55,73.4,60.1,64.3,76.713,84.819,86.145,75.908,84.195,81.667,78.397,85.518,84.05
                Баацагаан,26404,Бүгд,99.83,103.19,112.98,116.38,121.87,126.91,123.53,131.14,130.17,127.77,134,140.76,153.84,160.75,131.32,119.57,119.65,123.65,115.93,124.87,130.32,136.08,143.02,148.77,170.62,191.42,172.66,184.65,192.51,189.68,204.02,116.73,36.31,53.55,67.69,84.4,107.23,142.41,180.65,187.29,130.43,168.32,194.498,230.996,278.557,313.931,357.184,358.716,322.229,368.315,251.511
                Баацагаан,26404,Адуу,6.64,7.13,7.31,7.59,7.92,8.35,8.27,8.31,7.93,7.75,7.69,7.25,7.99,8.25,7.33,6.56,6.58,6.98,6.81,6.94,6.96,6.75,6.56,6.13,7.05,8.28,8.43,8.66,8.66,8.89,8.93,3.55,0.7,1.02,1.41,1.71,2.19,2.64,3.34,3.82,3.16,3.99,4.645,5.769,7.071,8.16,9.433,9.885,8.998,9.606,5.564
                Баацагаан,26404,Үхэр,4.01,4.7,5.13,5.63,5.74,6.17,6.51,6.55,6.16,5.41,5.35,5.03,5.25,5.14,4.06,3.4,3.3,3.83,3.94,3.86,4.21,4.05,3.76,3.94,4.77,5.87,5.48,5.41,5.35,5.36,5.32,1.96,0.54,0.74,1.05,1.28,1.76,2.17,2.79,3.12,3.19,2.74,3.272,4.147,5.403,6.337,7.49,7.993,5.768,5.722,4.08
                Баацагаан,26404,Тэмээ,5.2,5.25,5.4,5.32,5.38,5.39,5.36,5.22,5.2,5.07,4.85,5.29,5.47,5.61,5.22,5.19,4.96,4.99,4.95,4.78,4.63,4.1,3.68,2.98,3.04,3.23,3.19,3.16,3.24,3.26,2.98,2.16,1.14,1.14,1.16,1.2,1.36,1.46,1.61,1.7,1.68,1.87,2.179,2.256,2.547,2.627,2.872,3.082,3.158,3.164,2.838
                Баацагаан,26404,Хонь,50.09,51.1,55.96,57.54,60.49,65,62.18,67.7,66.75,64.7,65.81,70.64,76.61,79.08,64.07,58.82,58.25,60.5,55.25,57.76,60.58,63.76,68.67,65.4,68.96,71.39,58.53,60.49,59.85,62.39,69.4,37.28,6.65,8.73,10.75,14.55,17.2,22.72,27.96,29.27,21.32,29,38.645,42.977,51.667,61.061,71.802,73.539,62.31,71.007,48.97
                Баацагаан,26404,Ямаа,33.89,35.01,39.18,40.29,42.33,42,41.21,43.35,44.13,44.84,50.31,52.55,58.52,62.67,50.65,45.6,46.57,47.34,44.98,51.52,53.93,57.43,60.35,70.32,86.81,102.65,97.03,106.92,115.42,109.78,117.39,71.78,27.28,41.92,53.32,65.67,84.74,113.42,144.96,149.37,101.08,130.73,145.757,175.847,211.869,235.746,265.587,264.217,241.995,278.816,190.059
                Баянбулаг,26407,Бүгд,62.03,63.36,62.84,61.55,62.62,64.56,62.26,69.55,71.74,77.15,81.26,83.46,85.78,81.19,50.11,54.65,51.62,54.48,50.76,54.14,60.97,69.65,73.59,54.22,67.94,78.74,87.38,95.92,95.11,95.39,65.11,63.78,57.68,64.13,70.77,78.73,91.28,100.12,100.35,95.21,55.11,59.3,74.643,82.694,91.922,100.24,116.501,134.229,137.929,145.803,113.719
                Баянбулаг,26407,Адуу,5.7,5.73,5.59,5.21,5.17,5.01,4.96,5.13,5.11,4.92,4.71,4.45,4.56,4.56,3.61,3.53,3.12,2.88,2.71,2.94,3.18,3.55,4.04,3.94,4.79,5.81,6.85,7.55,7.44,7.65,4.9,4.73,4.19,4.06,4.34,4.34,4.58,4.6,4.32,3.78,2.24,2.18,2.406,2.682,3.132,3.632,4.445,5.304,6.045,6.526,6.053
                Баянбулаг,26407,Үхэр,5.7,6.09,6.13,6.05,6.21,6.16,6.34,6.83,7.25,7.45,7.82,8.21,8.77,8.91,7.82,7.44,7.68,7.82,7.37,8.15,9.13,10.04,9.96,7.71,9.6,11.27,12.78,14.11,13.79,14.02,5.44,5.07,4.84,5.2,5.61,6.03,6.64,6.69,5.89,5.26,2.13,2.39,2.952,3.698,4.522,5.436,6.624,7.984,8.81,9.565,8.658
                Баянбулаг,26407,Тэмээ,0.53,0.49,0.43,0.37,0.33,0.29,0.25,0.22,0.21,0.21,0.18,0.17,0.18,0.16,0.1,0.07,0.11,0.11,0.2,0.19,0.17,0.17,0.17,0.43,0.51,0.53,0.51,0.49,0.44,0.45,0.34,0.28,0.26,0.24,0.19,0.13,0.09,0.08,0.05,0.04,0.03,0.02,0.009,0.007,0.005,0.005,0.009,0.011,0.014,0.018,0.02
                Баянбулаг,26407,Хонь,43.98,44.7,44.44,43.8,44.94,47.25,45.16,50.99,52.3,57.54,61.49,63.73,65.08,60.58,34.51,39.27,36.01,38.92,36.03,37.7,42.08,47.72,50.17,32.94,40.33,43.93,46.88,50.13,49.9,49.99,37.47,34.81,30.38,32.37,34.83,39.31,45.77,50.32,51.13,50.99,29.47,31.49,40.248,43.012,48.394,52.167,61.14,70.815,72.571,76.318,55.127
                Баянбулаг,26407,Ямаа,6.13,6.35,6.25,6.13,5.97,5.85,5.55,6.37,6.88,7.03,7.07,6.9,7.2,6.98,4.06,4.34,4.7,4.75,4.46,5.17,6.41,8.17,9.24,9.21,12.71,17.21,20.36,23.64,23.54,23.29,16.96,18.9,18.01,22.27,25.8,28.92,34.2,38.43,38.95,35.14,21.24,23.23,29.028,33.295,35.869,39,44.283,50.115,50.489,53.376,43.861
                Баянговь,26410,Бүгд,82.04,73.93,83.82,82.92,85.47,87.87,89.56,93.48,94.61,87.82,84.29,88.55,95.54,91.85,69.2,70.77,70.05,68.54,56.09,63.6,66.07,72.21,82.27,90.13,112.84,123.61,124.35,133.12,134.32,121.64,121.74,54.99,22.65,35.35,47.57,65.57,83.78,110.11,136.45,143.45,84.58,81.73,98.932,131.346,159.653,181.774,209.971,233.189,206.3,230.492,175.5
                Баянговь,26410,Адуу,4.14,3.86,4.25,4.49,4.88,5.03,5.07,5.16,4.98,4.58,4.23,4.52,4.71,4.18,3.57,3.3,3.27,3.05,2.57,2.73,2.55,2.65,2.61,2.66,3.14,3.67,4,4.38,4.75,4.53,4.47,0.64,0.35,0.54,0.71,1.03,1.38,1.81,2.26,2.47,1.59,1.51,1.791,2.306,2.804,3.389,4.015,4.766,4.053,4.262,2.287
                Баянговь,26410,Үхэр,0.41,0.42,0.5,0.61,0.67,0.77,0.87,0.66,0.64,0.66,0.6,0.71,0.74,0.73,0.66,0.58,0.63,0.67,0.62,0.7,0.67,0.7,0.71,0.78,0.93,1.08,1.18,1.08,0.97,0.84,0.6,0.15,0.06,0.13,0.14,0.2,0.29,0.37,0.48,0.58,0.49,0.41,0.437,0.563,0.706,0.955,1.18,1.448,1.249,1.305,1.077
                Баянговь,26410,Тэмээ,4.34,4.25,4.31,4.35,4.01,4.05,4.06,3.93,3.8,3.67,3.31,3.33,3.35,3.17,2.91,2.71,2.68,2.36,2.28,2.18,2.07,1.89,1.93,1.97,2.33,2.58,2.61,2.92,2.76,2.68,2.39,1.31,0.7,0.88,1,1.16,1.36,1.6,1.9,2,1.78,1.6,1.996,2.398,2.835,3.227,3.753,4.309,4.646,5.063,4.835
                Баянговь,26410,Хонь,31,28.06,31.69,31.42,32.79,34.84,36.91,38.94,38.48,34.57,30.27,30.58,32.66,31.49,23.36,22.52,21.69,21.7,17.37,17.84,19.67,21.03,24.38,26.5,32.62,33.33,33.39,32.22,30.4,30,30.36,12.74,3.22,4.55,5.41,7.26,9.25,11.92,14.39,15.87,9.25,9.47,11.353,14.765,18.784,22.489,27.585,32.428,30.064,33.146,25.294
                Баянговь,26410,Ямаа,42.15,37.33,43.06,42.05,43.12,43.19,42.66,44.79,46.71,44.34,45.88,49.42,54.08,52.28,38.7,41.66,41.77,40.76,33.25,40.16,41.1,45.94,52.63,58.22,73.82,82.96,83.18,92.52,95.45,83.6,83.92,40.15,18.32,29.25,40.31,55.92,71.49,94.42,117.42,122.53,71.48,68.74,83.355,111.314,134.524,151.714,173.438,190.238,166.288,186.716,142.007
                    Баянлиг,26413,Бүгд,72.69,70.08,79.73,80.62,83.43,84.71,86.66,90.76,95.81,90.39,85.27,84.3,91.47,87.92,67.77,65.05,67.84,68.36,65.78,75.03,77.57,81.45,87.87,103.47,121.64,143.64,140.57,140.09,133.07,142.45,151.48,84.02,37.24,51.54,63.21,77.7,93.54,126.98,149.24,162.06,105.03,114.69,134.821,161.615,189.783,207.677,223.05,245.407,219.625,248.967,183.514
                    Баянлиг,26413,Адуу,5.57,4.85,5.22,5.16,5.36,5.63,5.69,5.39,5.1,5.06,4.84,4.84,5.02,4.91,3.9,3.44,3.46,3.47,3.23,3.38,3.32,3.37,3.49,4.39,4.77,5.52,5.94,5.32,5.52,6.25,6.44,1.48,0.52,0.66,0.78,1.02,1.21,1.57,1.9,2.17,1.7,1.82,2.185,2.664,3.142,3.683,4.009,4.325,3.999,4.509,2.281
                    Баянлиг,26413,Үхэр,1.38,1.28,1.47,1.4,1.47,1.72,1.79,1.65,1.66,1.76,1.57,1.54,1.65,1.77,1.08,0.95,1.04,1.05,1.02,1.03,1.06,1.21,1.27,1.55,1.88,2.22,2.13,1.48,1.26,1.49,1.44,0.39,0.13,0.17,0.24,0.33,0.43,0.55,0.63,0.71,0.51,0.58,0.703,0.896,1.097,1.179,1.38,1.486,1.448,1.48,1.028
                    Баянлиг,26413,Тэмээ,15.24,13.02,13.02,14.41,14.34,14.73,15.05,15.77,15.5,15.72,15.03,14.42,14.55,14.59,12.47,11.52,11.33,10.76,10.63,10.83,11.14,10.49,9.32,9.04,9.92,10.54,10.63,10.47,10.63,11.2,11.27,9.51,7.7,8.47,8.59,10.24,9.76,10.62,11.52,12.35,12.55,12.68,14.255,15.589,17.486,18.355,19.922,21.673,23.064,23.317,22.026
                    Баянлиг,26413,Хонь,19.67,19.89,21.67,22.28,22.24,23.36,24.17,24.81,27.38,23.21,22.35,21.25,22.41,21.34,16.95,15.7,16.48,17.1,16.84,18.56,19.99,21.97,23.64,26.9,30.91,33.98,32.11,29.74,27,29.84,32.33,17.17,5.33,6.57,8.03,10.32,12.4,16.36,19.72,22.66,14.71,16.2,19.519,22.408,26.989,30.564,34.173,36.203,31.775,36.181,24.965
                    Баянлиг,26413,Ямаа,30.83,31.04,38.35,37.37,40.02,39.27,39.97,43.14,46.18,44.65,41.48,42.25,47.84,45.33,33.37,33.43,35.53,35.98,34.06,41.23,42.06,44.42,50.15,61.59,74.17,91.38,89.76,93.08,88.66,93.67,100.01,55.48,23.55,35.67,45.57,55.79,69.74,97.88,115.47,124.17,75.56,83.41,98.159,120.058,141.069,153.896,163.566,181.72,159.339,183.48,133.214
                    Баян-Овоо,26416,Бүгд,79.27,80.37,83.11,82.72,89.52,92.15,94.1,98.74,98.77,100.16,104,106.26,107.27,98.64,79.3,72.89,70.54,72.95,56.35,65.08,75.41,80.47,75.38,63.02,68.48,77.17,79.36,86.52,102,105.42,90.51,41.37,42.97,46.84,57.12,64.85,84.11,105.32,116.93,131.16,98.02,131.62,182.183,180.079,215.911,224.868,250.576,246.598,228.676,272.495,237.175
                    Баян-Овоо,26416,Адуу,10.23,8.81,8.59,8.36,8.14,7.98,8.21,8.43,8.57,8.85,8.96,9.57,9.88,9,8.28,6.87,6.9,7.06,5.88,6.03,6.31,6.55,5.63,4.37,4.65,5.59,6.18,6.57,7.2,7.76,6.98,2.23,1.83,3.01,3.53,3.49,4.13,4.79,5.05,5.09,3.52,4.01,5.318,5.852,7.083,7.526,8.456,8.896,8.188,9.378,8.162
